4.0	-305.5	-404.9	64.66097086755502
8.0	-305.5	-354.9	56.49192940194496
11.0	-305.5	-304.9	47.29427152637063
15.0	-305.5	-279.9	43.19753820907993
18.0	-280.5	-279.9	39.63308856986522
22.0	-268.0	-279.9	37.97227731531679
24.0	-255.5	-279.9	36.39209981237156
28.0	-249.25	-279.9	35.632172390060276
30.0	-243.0	-279.9	34.8923105251365
38.0	-241.4375	-279.9	34.26525836914394
46.0	-241.828125	-279.9	34.208988204565685
50.0	-241.828125	-279.7046875	34.191316685794924
57.0	-241.828125	-279.60703125	34.1895660898055
58.0	-241.73046875	-279.60703125	34.18951022593725
62.0	-241.779296875	-279.60703125	34.188380329473716
70.0	-241.779296875	-279.61923828125	34.188351622741635
83.0	-241.779296875	-279.6177124023437	34.188351246392195
92.0	-241.77891540527344	-279.6177124023437	34.18835118920137
96.0	-241.77891540527344	-279.617903137207	34.188351175527906
101.0	-241.77891540527344	-279.61799850463865	34.18835117533127
106.0	-241.77896308898926	-279.61799850463865	34.18835117450015
110.0	-241.77896308898926	-279.61797466278074	34.18835117415405
113.0	-241.77896308898926	-279.61795082092283	34.18835117408464
117.0	-241.7789511680603	-279.61795082092283	34.188351174075144
123.0	-241.77895712852478	-279.61795082092283	34.18835117406261
127.0	-241.77895712852478	-279.61795380115507	34.188351174056464
132.0	-241.77895712852478	-279.6179552912712	34.188351174055015
137.0	-241.77895712852478	-279.61795603632925	34.18835117405469
138.0	-241.77895638346672	-279.61795603632925	34.18835117405443
142.0	-241.77895638346672	-279.6179564088583	34.18835117405438
147.0	-241.77895638346672	-279.6179565951228	34.188351174054375
168.0	-241.77895638346672	-279.617956589302	34.18835117405437
