  40	1135.0743200419 8116.1944884060 69.9315421856 -599.3826442000
  54	935.0743210419 8116.1944884060 57.9315431856 -601.4864683000
  62	1535.0743180419 14516.1944844060 81.9315411856 -1035.5256440000
  65	1535.0743180419 16000.0000000000 81.9315411856 -1050.4475070000
  98	1635.0743175419 16000.0000000000 81.9315411856 -1096.7293270000
 101	1635.0743175419 16000.0000000000 93.9315401856 -1117.0253270000
 119	1685.0743172919 16000.0000000000 93.9315401856 -1143.8376460000
 132	1697.5743172294 16000.0000000000 93.5565402169 -1148.5092980000
 134	1722.5743171044 16000.0000000000 93.5565402169 -1156.2249010000
 137	1722.5743171044 16000.0000000000 99.5565397169 -1159.1772610000
 174	1722.5743171044 16000.0000000000 98.9940397638 -1159.5099250000
 175	1722.5743171044 16000.0000000000 97.3065399044 -1159.7948090000
 198	1722.5743171044 16000.0000000000 97.5409148849 -1159.8199410000
 208	1722.5743171044 16000.0000000000 97.7752898653 -1159.8235000000
 225	1726.4805670848 16000.0000000000 98.0096648458 -1161.3214850000
 249	1728.0430670770 16000.0000000000 98.0096648458 -1161.9108130000
 262	1728.0430670770 16000.0000000000 98.1034148380 -1161.9126520000
 274	1728.2383795760 16000.0000000000 98.2498992008 -1161.9830650000
 304	1728.2383795760 16000.0000000000 98.1561492086 -1161.9860060000
 319	1728.2414313338 16000.0000000000 98.1118376888 -1161.9873640000
 345	1728.2444830916 16000.0000000000 98.0675261691 -1161.9879540000
 358	1728.3116217632 16000.0000000000 98.0715544891 -1162.0132090000
 385	1728.3156271953 16000.0000000000 98.0811217490 -1162.0149000000
 386	1728.3276434916 16000.0000000000 98.1098235288 -1162.0197740000
 404	1728.3316489237 16000.0000000000 98.1193907888 -1162.0213320000
 405	1728.3436652200 16000.0000000000 98.1480925686 -1162.0258060000
 423	1728.3476706522 16000.0000000000 98.1576598286 -1162.0272300000
 424	1728.3596869485 16000.0000000000 98.1863616084 -1162.0313060000
 442	1728.3636923806 16000.0000000000 98.1959288684 -1162.0325980000
 451	1728.3636923806 16000.0000000000 98.1728118048 -1162.0330730000
 452	1728.3636923806 16000.0000000000 98.1034606143 -1162.0332600000
 483	1728.3676978127 16000.0000000000 98.1130278743 -1162.0348500000
 514	1728.3680554406 16000.0000000000 98.1101775804 -1162.0349630000
 515	1728.3691283242 16000.0000000000 98.1016266988 -1162.0352810000
 533	1728.3694859520 16000.0000000000 98.0987764049 -1162.0353800000
 534	1728.3705588356 16000.0000000000 98.0902255233 -1162.0356600000
 552	1728.3709164635 16000.0000000000 98.0873752294 -1162.0357470000
 562	1728.3712740914 16000.0000000000 98.0845249355 -1162.0358300000
 664	1728.3713396441 16000.0000000000 98.0845156705 -1162.0358550000
 668	1728.3713977965 15999.9993913691 98.0845377951 -1162.0358570000
 691	1728.3713805670 16000.0000000000 98.0845432377 -1162.0358700000
 696	1728.3713875345 16000.0000000000 98.0845428519 -1162.0358730000
 697	1728.3714084368 16000.0000000000 98.0845416944 -1162.0358810000
 702	1728.3714144904 16000.0000000000 98.0844693795 -1162.0358820000
 703	1728.3714326512 16000.0000000000 98.0842524350 -1162.0358850000
 779	1728.3714417253 16000.0000000000 98.0842516767 -1162.0358880000
 783	1728.3714444400 16000.0000000000 98.0842544911 -1162.0358890000
 894	1728.3714444400 16000.0000000000 98.0842544911 -1162.0358890000
