  41	1135.0743200419 8116.1944884060 69.9315421856 -599.3826442000
  52	1535.0743180419 11316.1944864060 93.9315401856 -844.5032904000
  61	1535.0743180419 12916.1944854060 105.9315391856 -930.2778923000
  74	1535.0743180419 12916.1944854060 81.9315411856 -957.8452671000
  89	1535.0743180419 16000.0000000000 81.9315411856 -1050.4475070000
 121	1635.0743175419 15600.0000002500 87.9315406856 -1108.1518010000
 124	1635.0743175419 16000.0000000000 87.9315406856 -1116.3344630000
 144	1635.0743175419 16000.0000000000 93.9315401856 -1117.0253270000
 157	1685.0743172919 15800.0000001250 95.4315400606 -1138.9119480000
 164	1685.0743172919 16000.0000000000 95.4315400606 -1143.9613480000
 181	1722.5743171044 15800.0000001250 98.4315398106 -1153.2143670000
 183	1722.5743171044 16000.0000000000 98.4315398106 -1159.7208810000
 225	1728.0430670770 15975.0000000156 98.1971648302 -1161.1080200000
 239	1728.0430670770 16000.0000000000 98.4315398106 -1161.8923920000
 255	1728.0430670770 16000.0000000000 97.8690398575 -1161.9016360000
 272	1728.0430670770 16000.0000000000 98.1034148380 -1161.9126520000
 319	1728.3482428567 15996.8750000020 98.1072600525 -1161.9274210000
 342	1728.2750006696 15998.8281250007 98.0281584966 -1161.9606720000
 358	1728.3482428567 16000.0000000000 97.9461272534 -1162.0210300000
 376	1728.3482428567 16000.0000000000 98.0252288093 -1162.0254660000
 422	1728.3522482888 16000.0000000000 98.0347960693 -1162.0273330000
 423	1728.3642645852 16000.0000000000 98.0634978491 -1162.0327360000
 447	1728.3682700173 16000.0000000000 98.0730651091 -1162.0344700000
 499	1728.3686276451 16000.0000000000 98.0702148152 -1162.0345370000
 500	1728.3697005287 16000.0000000000 98.0616639336 -1162.0347210000
 534	1728.3700581566 16000.0000000000 98.0588136397 -1162.0347760000
 535	1728.3711310402 16000.0000000000 98.0502627581 -1162.0349220000
 555	1728.3711310402 16000.0000000000 98.0559676373 -1162.0350960000
 556	1728.3711310402 16000.0000000000 98.0730822752 -1162.0355420000
 557	1728.3711310402 16000.0000000000 98.1415408266 -1162.0361890000
 699	1728.3714360185 15999.9987765215 98.1415176487 -1162.0362650000
 721	1728.3713558491 15999.9999842141 98.1414971894 -1162.0362740000
 746	1728.3714214019 16000.0000000000 98.1414879244 -1162.0362990000
 774	1728.3714322612 16000.0000000000 98.1414993056 -1162.0363030000
 825	1728.3714436553 16000.0000000000 98.1415019572 -1162.0363070000
 928	1728.3714436553 16000.0000000000 98.1415019572 -1162.0363070000
