2.0	-5.299999999999997	-113.4	4.180209584684237
8.0	-5.299999999999997	-63.400000000000006	1.6453159556150765
9.0	-5.299999999999997	-13.400000000000006	1.6055814070544216
10.0	-5.299999999999997	36.599999999999994	0.9352893961458346
20.0	7.200000000000003	36.599999999999994	0.9016358021102133
30.0	7.200000000000003	35.037499999999994	0.7499758662530601
32.0	6.418750000000003	35.037499999999994	0.3890224778021969
34.0	6.418750000000003	35.818749999999994	0.3589875179043176
41.0	6.418750000000003	35.428124999999994	0.33653353934816843
43.0	6.223437500000003	35.428124999999994	0.3285501805401372
49.0	6.223437500000003	35.525781249999994	0.3270619811732062
51.0	6.272265625000003	35.525781249999994	0.32548989521627325
57.0	6.272265625000003	35.501367187499994	0.3254163045323646
60.0	6.272265625000003	35.513574218749994	0.32541582026882165
62.0	6.284472656250003	35.513574218749994	0.32539536267049307
68.0	6.284472656250003	35.507470703124994	0.3253862916200788
70.0	6.281420898437503	35.507470703124994	0.3253774323085893
75.0	6.279895019531253	35.507470703124994	0.3253764957483508
86.0	6.280085754394534	35.507470703124994	0.32537648546625975
90.0	6.280085754394534	35.507566070556635	0.3253764838599408
98.0	6.280038070678714	35.507566070556635	0.32537648301950284
102.0	6.280038070678714	35.507542228698725	0.32537648299440414
109.0	6.280038070678714	35.50755414962768	0.3253764829714021
111.0	6.280044031143191	35.50755414962768	0.3253764829520934
117.0	6.280044031143191	35.50755116939544	0.32537648295117916
120.0	6.280044031143191	35.50755265951156	0.3253764829510809
127.0	6.280044031143191	35.5075519144535	0.3253764829509911
131.0	6.280044403672221	35.5075519144535	0.32537648295096433
138.0	6.280044217407706	35.5075519144535	0.32537648295096044
140.0	6.280044217407706	35.50755200758576	0.32537648295095634
142.0	6.280044310539964	35.50755200758576	0.325376482950954
150.0	6.280044310539964	35.50755205415189	0.32537648295095356
154.0	6.280044287256899	35.50755205415189	0.32537648295095334
