1	79.908	36.219	3.1027
2	-207.98	-80.861	12.797
3	114.71	-520.84	72.073
4	403.38	-124.07	45.222
5	333.39	-542.32	101.41
6	-527.58	-453.06	120.93
7	-363.32	-216.7	46.079
8	270.84	62.512	19.547
9	-77.611	-223.93	15.224
10	-570.63	502.92	145.98
11	-365.73	196.4	43.871
12	-422.19	-332.22	73.417
13	-356.43	333.04	60.355
14	-172.26	185.88	17.811
15	-543.76	-547.08	148.87
16	-554.19	104.73	80.458
17	198.7	563.48	89.638
18	-359.52	-199.77	43.482
19	61.734	223.51	14.184
20	442.79	-451.18	101.07
21	79.908	36.219	3.1027
22	108.78	-445.43	53.827
23	231.26	-462.31	67.464
24	-492.05	-264.83	79.186
25	-238.76	-182.54	24.546
26	-356.45	365.69	66.266
27	-302.25	173.73	32.137
28	-322.67	-222.85	39.983
29	-256.84	197.66	27.237
30	-135.25	175.03	12.918
31	-319.49	-286.36	46.933
32	-379.13	100.62	39.226
33	196.44	490.44	70.811
34	-179.03	-106.52	12.845
35	434.69	-217.57	60.477
36	319.91	276.22	44.92
37	-160.09	-203.78	18.695
38	319.91	36.219	26.149
39	79.908	276.22	21.843
40	-160.09	36.219	8.6158
41	79.908	-203.78	13.162
42	79.908	36.219	3.1027
43	102.23	-192.05	12.735
44	128.41	-327.62	32.591
45	-446.88	43.595	50.808
46	1.17	-64.481	2.0563
47	24.681	188.34	9.7188
48	-154.8	98.533	9.9728
49	-55.7	-112.86	5.1588
50	-80.722	5.5802	3.0351
51	2.2847	105.81	4.3491
52	-108.79	2.2167	3.9611
53	0.72915	96.341	2.9125
54	165.89	295.48	29.692
55	-14.989	16.267	1.4874
56	423.7	77.463	47.196
57	44.815	109.29	4.6916
58	30.657	-166.53	8.2076
59	-343.04	319.65	56.774
60	216.43	81.152	14.989
61	357.38	-39.313	33.96
62	186.65	44.464	10.474
63	103.42	-163.2	9.6836
64	123.88	266.56	22.814
65	336.26	78.508	31.317
66	63.726	37.814	2.3947
67	132.52	126.68	9.4384
68	223	329.74	41.388
69	225.01	256.27	29.873
70	-254.99	-223.73	30.144
71	225.01	16.267	13.54
72	-14.989	256.27	17.878
73	-254.99	16.267	17.742
74	-14.989	-223.73	13.896
75	-7.8344	375.77	36.321
76	-60.923	65.461	2.7768
77	-258.02	408.66	58.479
78	347.31	135.93	35.727
79	356.6	-154.5	38.782
80	130.38	-201.17	15.368
81	315.39	434.59	72.801
82	600	65.853	91.237
83	-36.155	-195.79	10.885
84	140.9	158.76	12.86
85	-69.786	400.21	41.501
86	105.01	136.27	8.2814
87	-134.99	-103.73	7.7889
88	105.01	16.267	3.9346
89	-14.989	136.27	5.3138
90	-134.99	16.267	6.1045
91	-14.989	-103.73	3.401
92	-53.325	435.31	50.08
93	-127.84	264.58	22.681
94	-183.44	347.5	39.34
95	348.43	63.306	33.033
96	195.73	-163.29	17.66
97	88.082	-157.14	9.5094
98	267.97	283.5	39.538
99	600	48.218	90.687
100	-116.17	-256.62	21.564
101	135.92	99.647	8.2513
102	-303.02	348.21	54.213
103	45.011	76.267	3.4078
104	-74.989	-43.733	2.0753
105	45.011	16.267	1.3224
106	-46.677	298.91	23.306
107	-161.22	298	29.172
108	-68.909	220.37	14.025
109	166.28	-23.804	7.6329
110	-9.2781	24.9	1.4954
111	23.793	-22.216	1.4936
112	18.756	8.985	0.11493
