1	44.706	3.7715	2.1698
2	454.09	-387.61	90.016
3	-256.64	25.984	17.135
4	554.78	320.47	103.88
5	33.533	186.94	10.522
6	-141.71	80.816	8.4325
7	457.69	1.4312	53.076
8	-40.402	-41.053	1.1698
9	345.81	-43.294	30.691
10	-104.11	411.28	45.799
11	-137.87	456.21	58.291
12	292.49	300.57	45.411
13	33.108	-13.185	1.1967
14	-428.76	558.54	124.91
15	463.99	43.603	54.823
16	509.95	281.03	86.129
17	-92.117	-579.81	87.161
18	-183.99	-389.29	47.426
19	-185.78	224.53	22.124
20	-192.91	-386.67	47.388
21	334.93	-254.89	45.151
22	324.06	143.99	32.688
23	429.45	-0.77749	47.603
24	-40.402	-41.053	1.1698
25	-87.976	199.74	13.9
26	-137.33	287.71	26.857
27	229.98	243.2	28.462
28	-282.33	538.42	94.165
29	407.4	27	42.156
30	436.87	129.75	52.135
31	-73.072	-483.23	60.205
32	-116.08	-274.52	23.985
33	-164.14	-306.71	31.963
34	199.6	198.95	20.937
35	-280.4	-281.05	39.926
36	199.6	-41.053	11.459
37	-40.402	198.95	10.608
38	-280.4	-41.053	20.57
39	-40.402	-281.05	20.534
40	198.56	-124.06	15.482
41	41.526	-46.566	2.0195
42	396.12	-5.3134	41.02
43	-40.402	-41.053	1.1698
44	-56.282	-0.34261	0.85544
45	-116.72	-1.1319	5.0244
46	108.41	85.702	5.759
47	-114.38	419.15	48.056
48	182.51	4.2419	10.277
49	189.06	-80.784	10.86
50	-55.492	-200.26	12.274
51	-37.651	-62.02	1.3253
52	-107.27	-115.75	6.3427
53	-46.367	10.385	1.92
54	-236.19	-203.81	26.107
55	347.34	-8.2269	31.349
56	-27.782	-180.27	9.112
57	-70.25	-260.82	19.492
58	58.011	196	11.344
59	-79.24	-16.874	3.2569
60	-133.31	-233.39	19.08
61	-39.966	148.1	6.5631
62	29.005	129.54	4.7495
63	-33.239	71.866	2.7797
64	183.72	239.66	23.733
65	-296.28	-240.34	36.849
66	183.72	-0.34261	9.3748
67	-56.282	239.66	15.202
68	-296.28	-0.34261	22.399
69	-56.282	-240.34	15.312
70	-268.84	128.5	23.423
71	-354.23	-332.02	59.453
72	163.62	-9.0131	6.7485
73	-10.051	-302.04	24.641
74	173.35	-61.14	10.067
75	-312.44	-29.57	25.553
76	-265.47	-309.36	42.545
77	-29.26	460.31	54.366
78	73.707	180.12	10.453
79	28.091	204.8	12.621
80	63.718	119.66	6.2127
81	-176.28	-120.34	13.293
82	63.718	-0.34261	1.401
83	-56.282	119.66	6.3144
84	-176.28	-0.34261	7.8579
85	-56.282	-120.34	6.3417
86	-374.74	177.87	44.643
87	-347.48	-392.26	69.85
88	-70.786	-5.9253	2.2116
89	-10.487	-268.49	19.154
90	213.66	-284.68	31.702
91	-437.52	-31.204	48.429
92	-246.57	-201.55	26.373
93	-36.226	560.42	79.756
94	76.011	145.67	8.39
95	37.186	252.68	18.11
96	3.7179	59.657	1.7042
97	-116.28	-60.343	5.5448
98	3.7179	-0.34261	1.8175
99	-56.282	59.657	2.8991
100	-116.28	-0.34261	5.3503
101	-56.282	-60.343	2.4569
102	-414.88	187.38	51.974
103	-259.94	-284.87	38.824
104	-277.7	-0.49902	19.97
105	-45.458	-117.46	4.9469
106	147.92	-312.5	31.357
107	-471.45	-25.845	55.912
108	-128.81	-54.437	6.59
109	-48.227	417.36	45.571
